"country","indicator","group","Unit","Date","Value"
"Nigeria","Work 40+ Hours, Full Time Employed","Youth (15-34)","Persons","2017Q3","20369061.0382415"
"Nigeria","Work 40+ Hours, Full Time Employed","Youth (15-34)","Persons","2017Q4","20027798.34148"
"Nigeria","Work 40+ Hours, Full Time Employed","Youth (15-34)","Persons","2018Q1","19492688.0102327"
"Nigeria","Work 40+ Hours, Full Time Employed","Youth (15-34)","Persons","2018Q2","19395897.2573024"
"Nigeria","Work 40+ Hours, Full Time Employed","Youth (15-34)","Persons","2018Q3","19725330.6526434"
"Nigeria","Work 20-39 Hours, Under Employed","All Groups","Persons","2010","10645900.4350846"
"Nigeria","Work 20-39 Hours, Under Employed","All Groups","Persons","2011","12041274.9760301"
"Nigeria","Work 20-39 Hours, Under Employed","All Groups","Persons","2012","11605546.0418065"
"Nigeria","Work 20-39 Hours, Under Employed","All Groups","Persons","2013","10518868.0561357"
"Nigeria","Work 20-39 Hours, Under Employed","All Groups","Persons","2014Q1","12558582.7352019"
"Nigeria","Work 20-39 Hours, Under Employed","All Groups","Persons","2014Q2","12782665.8209185"
"Nigeria","Work 20-39 Hours, Under Employed","All Groups","Persons","2014Q3","11204493.0058914"
"Nigeria","Work 20-39 Hours, Under Employed","All Groups","Persons","2014Q4","13052219.3441103"
"Nigeria","Work 20-39 Hours, Under Employed","All Groups","Persons","2015Q1","12208823.1774248"
"Nigeria","Work 20-39 Hours, Under Employed","All Groups","Persons","2015Q2","13571097.5"
"Nigeria","Work 20-39 Hours, Under Employed","All Groups","Persons","2015Q3","13205504"
"Nigeria","Work 20-39 Hours, Under Employed","All Groups","Persons","2015Q4","14415714"
"Nigeria","Work 20-39 Hours, Under Employed","All Groups","Persons","2016Q1","15023327.3366925"
"Nigeria","Work 20-39 Hours, Under Employed","All Groups","Persons","2016Q2","15415717.3366925"
"Nigeria","Work 20-39 Hours, Under Employed","All Groups","Persons","2016Q3","15916791.3665921"
"Nigeria","Work 20-39 Hours, Under Employed","All Groups","Persons","2016Q4","17026342"
"Nigeria","Work 20-39 Hours, Under Employed","All Groups","Persons","2017Q1","16836792.0791518"
"Nigeria","Work 20-39 Hours, Under Employed","All Groups","Persons","2017Q2","17678916.4491707"
"Nigeria","Work 20-39 Hours, Under Employed","All Groups","Persons","2017Q3","18029070.7740517"
"Nigeria","Work 20-39 Hours, Under Employed","All Groups","Persons","2017Q4","17700866.33127"
"Nigeria","Work 20-39 Hours, Under Employed","All Groups","Persons","2018Q1","17800866.33127"
"Nigeria","Work 20-39 Hours, Under Employed","All Groups","Persons","2018Q2","17991866.44127"
"Nigeria","Work 20-39 Hours, Under Employed","All Groups","Persons","2018Q3","18216289.977316"
"Nigeria","Work 20-39 Hours, Under Employed","All Groups","Persons","2020Q2","22942002.6"
"Nigeria","Work 20-39 Hours, Under Employed","All Groups","Persons","2020Q4","15915638.9"
"Nigeria","Work 20-39 Hours, Under Employed","Educational Group","Persons","2016Q1","15173327.0614017"
"Nigeria","Work 20-39 Hours, Under Employed","Educational Group","Persons","2017Q1","16836791.7706307"
"Nigeria","Work 20-39 Hours, Under Employed","Educational Group","Persons","2017Q2","17678916.4648989"
"Nigeria","Work 20-39 Hours, Under Employed","Educational Group","Persons","2017Q3","18029070.7900914"
"Nigeria","Work 20-39 Hours, Under Employed","Educational Group","Persons","2017Q4","17700866.33127"
"Nigeria","Work 20-39 Hours, Under Employed","Educational Group","Persons","2018Q1","17800866.33127"
"Nigeria","Work 20-39 Hours, Under Employed","Educational Group","Persons","2018Q2","17991866.44127"
"Nigeria","Work 20-39 Hours, Under Employed","Educational Group","Persons","2018Q3","18216289.977316"
"Nigeria","Work 20-39 Hours, Under Employed","Never Attended","Persons","2010","2647035.16846883"
"Nigeria","Work 20-39 Hours, Under Employed","Never Attended","Persons","2011","4038683.98514702"
"Nigeria","Work 20-39 Hours, Under Employed","Never Attended","Persons","2012","3681336.0720308"
"Nigeria","Work 20-39 Hours, Under Employed","Never Attended","Persons","2013","3600075.62858144"
"Nigeria","Work 20-39 Hours, Under Employed","Never Attended","Persons","2014Q1","4298166.62717352"
"Nigeria","Work 20-39 Hours, Under Employed","Never Attended","Persons","2014Q2","4374858.91491401"
"Nigeria","Work 20-39 Hours, Under Employed","Never Attended","Persons","2014Q3","3834730.31374245"
"Nigeria","Work 20-39 Hours, Under Employed","Never Attended","Persons","2014Q4","4467113.42977839"
"Nigeria","Work 20-39 Hours, Under Employed","Never Attended","Persons","2015Q1","4150461.65006979"
"Nigeria","Work 20-39 Hours, Under Employed","Never Attended","Persons","2015Q2","4613574.86340374"
"Nigeria","Work 20-39 Hours, Under Employed","Never Attended","Persons","2015Q3","4489289.19072149"
"Nigeria","Work 20-39 Hours, Under Employed","Never Attended","Persons","2015Q4","4900707.2381889"
"Nigeria","Work 20-39 Hours, Under Employed","Never Attended","Persons","2016Q1","5107268.98581715"
"Nigeria","Work 20-39 Hours, Under Employed","Never Attended","Persons","2016Q2","5266720.59460658"
"Nigeria","Work 20-39 Hours, Under Employed","Never Attended","Persons","2016Q3","5437910.61159096"
"Nigeria","Work 20-39 Hours, Under Employed","Never Attended","Persons","2016Q4","5816984.32214862"
"Nigeria","Work 20-39 Hours, Under Employed","Never Attended","Persons","2017Q1","5723767.05102368"
"Nigeria","Work 20-39 Hours, Under Employed","Never Attended","Persons","2017Q2","6058662.92171174"
"Nigeria","Work 20-39 Hours, Under Employed","Never Attended","Persons","2017Q3","6178662.7549104"
"Nigeria","Work 20-39 Hours, Under Employed","Never Attended","Persons","2017Q4","7135218.58252013"
"Nigeria","Work 20-39 Hours, Under Employed","Never Attended","Persons","2018Q1","7135171.65360732"
"Nigeria","Work 20-39 Hours, Under Employed","Never Attended","Persons","2018Q2","7180407.60171326"
"Nigeria","Work 20-39 Hours, Under Employed","Never Attended","Persons","2018Q3","7273752.18992992"
"Nigeria","Work 20-39 Hours, Under Employed","Never Attended","Persons","2020Q2","5818537.8"
"Nigeria","Work 20-39 Hours, Under Employed","Never Attended","Persons","2020Q4","6378367.6"
"Nigeria","Work 20-39 Hours, Under Employed","Below primary","Persons","2010","338277.669704779"
"Nigeria","Work 20-39 Hours, Under Employed","Below primary","Persons","2012","16711.3164521002"
"Nigeria","Work 20-39 Hours, Under Employed","Below primary","Persons","2013","13840.0232181025"
"Nigeria","Work 20-39 Hours, Under Employed","Below primary","Persons","2014Q1","16523.7434022448"
"Nigeria","Work 20-39 Hours, Under Employed","Below primary","Persons","2014Q2","16818.5769425602"
"Nigeria","Work 20-39 Hours, Under Employed","Below primary","Persons","2014Q3","14742.122680981"
"Nigeria","Work 20-39 Hours, Under Employed","Below primary","Persons","2014Q4","17173.2374440122"
"Nigeria","Work 20-39 Hours, Under Employed","Below primary","Persons","2015Q1","36463.5531636607"
"Nigeria","Work 20-39 Hours, Under Employed","Below primary","Persons","2015Q2","41032.1977383942"
"Nigeria","Work 20-39 Hours, Under Employed","Below primary","Persons","2015Q3","39926.8262101245"
"Nigeria","Work 20-39 Hours, Under Employed","Below primary","Persons","2015Q4","43585.8947581902"
"Nigeria","Work 20-39 Hours, Under Employed","Below primary","Persons","2016Q1","45423.0129853381"
"Nigeria","Work 20-39 Hours, Under Employed","Below primary","Persons","2016Q2","55237.1122977214"
"Nigeria","Work 20-39 Hours, Under Employed","Below primary","Persons","2016Q3","57032.5449626132"
"Nigeria","Work 20-39 Hours, Under Employed","Below primary","Persons","2016Q4","61008.2518077096"
"Nigeria","Work 20-39 Hours, Under Employed","Below primary","Persons","2017Q1","50906.0215558827"
"Nigeria","Work 20-39 Hours, Under Employed","Below primary","Persons","2017Q2","63346.5359980709"
"Nigeria","Work 20-39 Hours, Under Employed","Below primary","Persons","2017Q3","64601.1979344926"
"Nigeria","Work 20-39 Hours, Under Employed","Below primary","Persons","2017Q4","107911.137416242"
"Nigeria","Work 20-39 Hours, Under Employed","Below primary","Persons","2018Q1","107910.381876991"
"Nigeria","Work 20-39 Hours, Under Employed","Below primary","Persons","2018Q2","210375.945615656"
"Nigeria","Work 20-39 Hours, Under Employed","Below primary","Persons","2018Q3","110006.216058487"
"Nigeria","Work 20-39 Hours, Under Employed","Below primary","Persons","2020Q2","22841.34"
"Nigeria","Work 20-39 Hours, Under Employed","Primary","Persons","2010","2603942.68420968"
"Nigeria","Work 20-39 Hours, Under Employed","Primary","Persons","2011","2700074.09243328"
"Nigeria","Work 20-39 Hours, Under Employed","Primary","Persons","2012","1413673.22597476"
"Nigeria","Work 20-39 Hours, Under Employed","Primary","Persons","2013","1534177.58233937"
"Nigeria","Work 20-39 Hours, Under Employed","Primary","Persons","2014Q1","1831670.09943265"
"Nigeria","Work 20-39 Hours, Under Employed","Primary","Persons","2014Q2","1864352.63189271"
"Nigeria","Work 20-39 Hours, Under Employed","Primary","Persons","2014Q3","1634176.02534618"
"Nigeria","Work 20-39 Hours, Under Employed","Primary","Persons","2014Q4","1903667.03058224"
"Nigeria","Work 20-39 Hours, Under Employed","Primary","Persons","2015Q1","1787657.64544169"
"Nigeria","Work 20-39 Hours, Under Employed","Primary","Persons","2015Q2","1987126.11091297"
"Nigeria","Work 20-39 Hours, Under Employed","Primary","Persons","2015Q3","1933594.6710401"
"Nigeria","Work 20-39 Hours, Under Employed","Primary","Persons","2015Q4","2110797.72264945"
"Nigeria","Work 20-39 Hours, Under Employed","Primary","Persons","2016Q1","2199766.52761755"
"Nigeria","Work 20-39 Hours, Under Employed","Primary","Persons","2016Q2","2246098.62201291"
"Nigeria","Work 20-39 Hours, Under Employed","Primary","Persons","2016Q3","2319106.03798344"
"Nigeria","Work 20-39 Hours, Under Employed","Primary","Persons","2016Q4","2480769.62420003"
"Nigeria","Work 20-39 Hours, Under Employed","Primary","Persons","2017Q1","2465300.18404887"
"Nigeria","Work 20-39 Hours, Under Employed","Primary","Persons","2017Q2","2554681.22641771"
"Nigeria","Work 20-39 Hours, Under Employed","Primary","Persons","2017Q3","2605280.06728527"
"Nigeria","Work 20-39 Hours, Under Employed","Primary","Persons","2017Q4","3113812.9782094"
"Nigeria","Work 20-39 Hours, Under Employed","Primary","Persons","2018Q1","3113723.1508753"
"Nigeria","Work 20-39 Hours, Under Employed","Primary","Persons","2018Q2","3133463.70172779"
"Nigeria","Work 20-39 Hours, Under Employed","Primary","Persons","2018Q3","3174198.41442353"
"Nigeria","Work 20-39 Hours, Under Employed","Primary","Persons","2020Q2","4600820.1"
"Nigeria","Work 20-39 Hours, Under Employed","Primary","Persons","2020Q4","2197041.5"
"Nigeria","Work 20-39 Hours, Under Employed","Secondary","Persons","2010","3755478.88668363"
"Nigeria","Work 20-39 Hours, Under Employed","Secondary","Persons","2011","4275518.94847283"
"Nigeria","Work 20-39 Hours, Under Employed","Secondary","Persons","2012","4435179.68047078"
"Nigeria","Work 20-39 Hours, Under Employed","Secondary","Persons","2013","3975841.67477491"
"Nigeria","Work 20-39 Hours, Under Employed","Secondary","Persons","2014Q1","4746797.50218937"
"Nigeria","Work 20-39 Hours, Under Employed","Secondary","Persons","2014Q2","4831494.72113435"
"Nigeria","Work 20-39 Hours, Under Employed","Secondary","Persons","2014Q3","4234988.97408094"
"Nigeria","Work 20-39 Hours, Under Employed","Secondary","Persons","2014Q4","4933378.50990034"
"Nigeria","Work 20-39 Hours, Under Employed","Secondary","Persons","2015Q1","4614598.04702556"
"Nigeria","Work 20-39 Hours, Under Employed","Secondary","Persons","2015Q2","5129667.22539234"
"Nigeria","Work 20-39 Hours, Under Employed","Secondary","Persons","2015Q3","4991478.47575242"
"Nigeria","Work 20-39 Hours, Under Employed","Secondary","Persons","2015Q4","5448919.34026924"
"Nigeria","Work 20-39 Hours, Under Employed","Secondary","Persons","2016Q1","5678587.88542137"
"Nigeria","Work 20-39 Hours, Under Employed","Secondary","Persons","2016Q2","5817334.82578321"
"Nigeria","Work 20-39 Hours, Under Employed","Secondary","Persons","2016Q3","6006422.06322836"
"Nigeria","Work 20-39 Hours, Under Employed","Secondary","Persons","2016Q4","6425126.38945068"
"Nigeria","Work 20-39 Hours, Under Employed","Secondary","Persons","2017Q1","6364049.81315405"
"Nigeria","Work 20-39 Hours, Under Employed","Secondary","Persons","2017Q2","6663539.78534386"
"Nigeria","Work 20-39 Hours, Under Employed","Secondary","Persons","2017Q3","6795520.00492141"
"Nigeria","Work 20-39 Hours, Under Employed","Secondary","Persons","2017Q4","5454783.9419983"
"Nigeria","Work 20-39 Hours, Under Employed","Secondary","Persons","2018Q1","5454568.1534977"
"Nigeria","Work 20-39 Hours, Under Employed","Secondary","Persons","2018Q2","5436872.62168085"
"Nigeria","Work 20-39 Hours, Under Employed","Secondary","Persons","2018Q3","5580708.01859099"
"Nigeria","Work 20-39 Hours, Under Employed","Secondary","Persons","2020Q2","8799643"
"Nigeria","Work 20-39 Hours, Under Employed","Secondary","Persons","2020Q4","5130037"
"Nigeria","Work 20-39 Hours, Under Employed","Post Secondary","Persons","2010","1263469.642005"
"Nigeria","Work 20-39 Hours, Under Employed","Post Secondary","Persons","2011","1026997.94997698"
"Nigeria","Work 20-39 Hours, Under Employed","Post Secondary","Persons","2012","1912600.68792972"
"Nigeria","Work 20-39 Hours, Under Employed","Post Secondary","Persons","2013","1394933.14722188"
"Nigeria","Work 20-39 Hours, Under Employed","Post Secondary","Persons","2014Q1","1665424.76300414"
"Nigeria","Work 20-39 Hours, Under Employed","Post Secondary","Persons","2014Q2","1695140.97603482"
"Nigeria","Work 20-39 Hours, Under Employed","Post Secondary","Persons","2014Q3","1485855.57004082"
"Nigeria","Work 20-39 Hours, Under Employed","Post Secondary","Persons","2014Q4","1730887.13640532"
"Nigeria","Work 20-39 Hours, Under Employed","Post Secondary","Persons","2015Q1","1619042.2817241"
"Nigeria","Work 20-39 Hours, Under Employed","Post Secondary","Persons","2015Q2","1799696.85387276"
"Nigeria","Work 20-39 Hours, Under Employed","Post Secondary","Persons","2015Q3","1751214.59429527"
"Nigeria","Work 20-39 Hours, Under Employed","Post Secondary","Persons","2015Q4","1911703.53997747"
"Nigeria","Work 20-39 Hours, Under Employed","Post Secondary","Persons","2016Q1","1992280.64956029"
"Nigeria","Work 20-39 Hours, Under Employed","Post Secondary","Persons","2016Q2","2030326.19570676"
"Nigeria","Work 20-39 Hours, Under Employed","Post Secondary","Persons","2016Q3","2096320.1229872"
"Nigeria","Work 20-39 Hours, Under Employed","Post Secondary","Persons","2016Q4","2242453.42754054"
"Nigeria","Work 20-39 Hours, Under Employed","Post Secondary","Persons","2017Q1","2232768.7008482"
"Nigeria","Work 20-39 Hours, Under Employed","Post Secondary","Persons","2017Q2","2338685.99542748"
"Nigeria","Work 20-39 Hours, Under Employed","Post Secondary","Persons","2017Q3","2385006.7650398"
"Nigeria","Work 20-39 Hours, Under Employed","Post Secondary","Persons","2017Q4","1889139.69112593"
"Nigeria","Work 20-39 Hours, Under Employed","Post Secondary","Persons","2018Q1","1989492.99141269"
"Nigeria","Work 20-39 Hours, Under Employed","Post Secondary","Persons","2018Q2","2030746.57053244"
"Nigeria","Work 20-39 Hours, Under Employed","Post Secondary","Persons","2018Q3","2077625.13831308"
"Nigeria","Work 20-39 Hours, Under Employed","Post Secondary","Persons","2020Q2","3700160"
"Nigeria","Work 20-39 Hours, Under Employed","Post Secondary","Persons","2020Q4","2210193"
"Nigeria","Work 20-39 Hours, Under Employed","Age Group","Persons","2016Q3","15916790.9321939"
"Nigeria","Work 20-39 Hours, Under Employed","Age Group","Persons","2016Q4","17026341.5353201"
"Nigeria","Work 20-39 Hours, Under Employed","Age Group","Persons","2017Q1","16836792.0791518"
"Nigeria","Work 20-39 Hours, Under Employed","Age Group","Persons","2017Q2","17678916.9472592"
"Nigeria","Work 20-39 Hours, Under Employed","Age Group","Persons","2017Q3","18029071.2820055"
"Nigeria","Work 20-39 Hours, Under Employed","Age Group","Persons","2017Q4","17700866.33127"
"Nigeria","Work 20-39 Hours, Under Employed","Age Group","Persons","2018Q1","17800866.33127"
"Nigeria","Work 20-39 Hours, Under Employed","Age Group","Persons","2018Q2","17991866.44127"
"Nigeria","Work 20-39 Hours, Under Employed","Age Group","Persons","2018Q3","18216289.977316"
"Nigeria","Work 20-39 Hours, Under Employed","15-24","Persons","2010","3182190.697084"
"Nigeria","Work 20-39 Hours, Under Employed","15-24","Persons","2011","4312425.55909227"
"Nigeria","Work 20-39 Hours, Under Employed","15-24","Persons","2012","4175464.84921626"
"Nigeria","Work 20-39 Hours, Under Employed","15-24","Persons","2013","3750853.95232593"
"Nigeria","Work 20-39 Hours, Under Employed","15-24","Persons","2014Q1","4478182.38964101"
"Nigeria","Work 20-39 Hours, Under Employed","15-24","Persons","2014Q2","4558086.70284504"
"Nigeria","Work 20-39 Hours, Under Employed","15-24","Persons","2014Q3","3995336.4421604"
"Nigeria","Work 20-39 Hours, Under Employed","15-24","Persons","2014Q4","4654205.02018031"
"Nigeria","Work 20-39 Hours, Under Employed","15-24","Persons","2015Q1","4353463.93014034"
"Nigeria","Work 20-39 Hours, Under Employed","15-24","Persons","2015Q2","4839228.36788351"
